1693916864374,322,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-1,text,true,,18626,505,4,4,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,322,0,82
1693916864696,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-1,text,true,,1091,0,4,4,null,0,0,0
1693916864472,285,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-2,text,true,,18626,505,4,4,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,284,0,92
1693916864756,1,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-2,text,true,,1091,0,4,4,null,0,0,0
1693916864705,91,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-1,text,true,,18665,505,5,5,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,91,0,0
1693916864796,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-1,text,true,,1130,0,5,5,null,0,0,0
1693916864572,261,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-3,text,true,,18626,505,5,5,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,260,0,85
1693916864832,1,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-3,text,true,,1091,0,5,5,null,0,0,0
1693916864757,101,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-2,text,true,,18665,505,5,5,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,100,0,0
1693916864857,1,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-2,text,true,,1130,0,5,5,null,0,0,0
1693916864833,90,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-3,text,true,,18665,505,6,6,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,90,0,0
1693916864923,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-3,text,true,,1130,0,6,6,null,0,0,0
1693916864672,278,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-4,text,true,,18626,505,6,6,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,278,0,91
1693916864950,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-4,text,true,,1091,0,6,6,null,0,0,0
1693916864796,196,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-1,text,true,,18794,1327,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,105,0,0
1693916864796,105,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-1,text,true,,332,674,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,105,0,0
1693916864902,90,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-1,200,OK,MTours 1-1,text,true,,17232,653,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,90,0,0
1693916864992,0,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-2,200,OK,MTours 1-1,text,true,,1230,0,7,7,null,0,0,0
1693916864771,257,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-5,text,true,,18626,505,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,257,0,83
1693916865028,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-5,text,true,,1091,0,7,7,null,0,0,0
1693916864872,282,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-6,text,true,,18626,505,8,8,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,282,0,92
1693916865029,91,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-5,text,true,,18665,505,8,8,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,90,0,0
1693916864973,255,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-7,text,true,,18626,505,9,9,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,254,0,83
1693916864992,108,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176,200,OK,MTours 1-1,text,true,,23054,872,8,8,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1,107,0,0
1693916864923,191,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-3,text,true,,18793,1327,8,8,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,100,0,0
1693916864950,100,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-4,text,true,,18665,505,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,99,0,0
1693916865119,1,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-5,text,true,,1130,0,8,8,null,0,0,0
1693916865154,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-6,text,true,,1091,0,8,8,null,0,0,0
1693916865228,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-7,text,true,,1091,0,9,9,null,0,0,0
1693916864858,211,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-2,text,true,,18794,1327,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,108,0,0
1693916865049,1,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-4,text,true,,1130,0,7,7,null,0,0,0
1693916864923,100,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-3,text,true,,332,674,8,8,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,100,0,0
1693916864858,108,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-2,text,true,,332,674,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,108,0,0
1693916865023,91,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-1,200,OK,MTours 1-3,text,true,,17232,653,8,8,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,91,0,0
1693916864966,102,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-1,200,OK,MTours 1-2,text,true,,17232,653,7,7,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,102,0,0
1693916865099,1,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176-0,200,OK,MTours 1-1,text,true,,1371,0,8,8,null,0,0,0
1693916865069,0,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-2,200,OK,MTours 1-2,text,true,,1230,0,7,7,null,0,0,0
1693916865114,0,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-2,200,OK,MTours 1-3,text,true,,1229,0,8,8,null,0,0,0
1693916865071,284,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-8,text,true,,18626,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,284,0,93
1693916865355,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-8,text,true,,1091,0,10,10,null,0,0,0
1693916865288,91,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-7,text,true,,18665,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,91,0,0
1693916865379,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-7,text,true,,1130,0,10,10,null,0,0,0
1693916865288,99,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-6,text,true,,18665,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,99,0,0
1693916865387,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-6,text,true,,1130,0,10,10,null,0,0,0
1693916865288,108,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176,200,OK,MTours 1-3,text,true,,23053,872,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1,107,0,0
1693916865395,1,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176-0,200,OK,MTours 1-3,text,true,,1370,0,10,10,null,0,0,0
1693916865171,263,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-9,text,true,,18626,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,262,0,87
1693916865433,1,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-9,text,true,,1091,0,10,10,null,0,0,0
1693916865355,101,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-8,text,true,,18665,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,101,0,0
1693916865456,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-8,text,true,,1130,0,10,10,null,0,0,0
1693916865288,181,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet-177,200,OK,MTours 1-1,text,true,,43990,843,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.PurchaseServlet,181,0,0
1693916865469,0,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet-177-0,200,OK,MTours 1-1,text,true,,1254,0,10,10,null,0,0,0
1693916865289,192,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-5,text,true,,18794,1327,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,101,0,0
1693916865289,101,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-5,text,true,,332,674,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,101,0,0
1693916865390,91,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-1,200,OK,MTours 1-5,text,true,,17232,653,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,91,0,0
1693916865481,0,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-2,200,OK,MTours 1-5,text,true,,1230,0,10,10,null,0,0,0
1693916865288,203,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176,200,OK,MTours 1-2,text,true,,23053,872,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1,202,0,0
1693916865490,1,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176-0,200,OK,MTours 1-2,text,true,,1370,0,10,10,null,0,0,0
1693916865288,206,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-4,text,true,,18793,1326,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,107,0,0
1693916865288,107,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-4,text,true,,331,674,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,107,0,0
1693916865396,97,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-1,200,OK,MTours 1-4,text,true,,17232,652,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,97,0,0
1693916865494,0,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-2,200,OK,MTours 1-4,text,true,,1230,0,10,10,null,0,0,0
1693916865396,109,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet-177,200,OK,MTours 1-3,text,true,,43989,843,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.PurchaseServlet,108,0,0
1693916865504,1,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet-177-0,200,OK,MTours 1-3,text,true,,1253,0,10,10,null,0,0,0
1693916865272,252,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169,200,OK,MTours 1-10,text,true,,18627,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,252,0,82
1693916865524,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-169-0,200,OK,MTours 1-10,text,true,,1092,0,10,10,null,0,0,0
1693916865434,91,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-9,text,true,,18665,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,91,0,0
1693916865525,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-9,text,true,,1130,0,10,10,null,0,0,0
1693916865457,210,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-8,text,true,,18794,1328,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,110,0,0
1693916865491,202,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet-177,200,OK,MTours 1-2,text,true,,43990,843,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.PurchaseServlet,202,0,0
1693916865525,88,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173,200,OK,MTours 1-10,text,true,,18666,505,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.WelcomeServlet,88,0,0
1693916865457,110,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-8,text,true,,333,674,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,110,0,0
1693916865505,100,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet?procSub=1&pg=1-178,200,OK,MTours 1-3,text,true,,17430,1087,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.PurchaseServlet?procSub=1&pg=1,100,0,0
1693916865494,110,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176,200,OK,MTours 1-4,text,true,,23053,871,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1,109,0,0
1693916865525,193,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-9,text,true,,18794,1327,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,100,0,0
1693916865693,0,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet-177-0,200,OK,MTours 1-2,text,true,,1254,0,10,10,null,0,0,0
1693916865613,0,/mtours/servlet/com.mercurytours.servlet.WelcomeServlet-173-0,200,OK,MTours 1-10,text,true,,1131,0,10,10,null,0,0,0
1693916865604,0,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176-0,200,OK,MTours 1-4,text,true,,1370,0,10,10,null,0,0,0
1693916865568,98,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-1,200,OK,MTours 1-8,text,true,,17232,654,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,98,0,0
1693916865525,100,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-9,text,true,,332,674,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,100,0,0
1693916865605,0,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet?procSub=1&pg=1-178-0,200,OK,MTours 1-3,text,true,,1609,0,10,10,null,0,0,0
1693916865666,1,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-2,200,OK,MTours 1-8,text,true,,1229,0,10,10,null,0,0,0
1693916865625,93,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-1,200,OK,MTours 1-9,text,true,,17232,653,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,93,0,0
1693916865718,0,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-2,200,OK,MTours 1-9,text,true,,1230,0,10,10,null,0,0,0
1693916865387,208,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174,200,OK,MTours 1-6,text,true,,18793,1326,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet,107,0,0
1693916865481,101,/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1-176,200,OK,MTours 1-5,text,true,,23054,872,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.ReservationServlet?procSub=1&pg=1,100,0,0
1693916865387,107,/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1-174-0,302,Found,MTours 1-6,text,true,,331,674,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.SignonServlet?procSub=1,107,0,0
1693916865469,105,/mtours/servlet/com.mercurytours.servlet.PurchaseServlet?procSub=1&pg=1-178,200,OK,MTours 1-1,text,true,,17431,1087,10,10,http://185.255.94.18:8080/mtours/servlet/com.mercurytours.servlet.PurchaseServlet?procSub=1&pg=1,105,0,0
